stop,line,destination,url,station_id
Arret Clemenceau,95,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-clemenceau,1540036
Arret Cloche Dor Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cloche-dor-quai-1,1471401
Arret Cloche Dor Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cloche-dor-quai-2,1471402
Arret Conservatoire Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-1,2134033
Arret Conservatoire Quai 1,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-1,2134033
Arret Conservatoire Quai 1,78,"DOMMELDANGE, Château",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-1,2134033
Arret Conservatoire Quai 1,86,"MERL, Marcel Cahen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-1,2134033
Arret Conservatoire Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-2,2134054
Arret Conservatoire Quai 2,15,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-conservatoire-quai-2,2134054
Arret Coque,T1,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coque,1855813
Arret Coque 0,T1,"KIRCHBERG, Luxexpo",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coque-0,1855814
Arret Coudenhove Kalergi Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coudenhove-kalergi-quai-1,1359006
Arret Coudenhove Kalergi Quai 1,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coudenhove-kalergi-quai-1,1359006
Arret Coudenhove Kalergi Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coudenhove-kalergi-quai-2,1359005
Arret Coudenhove Kalergi Quai 2,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-coudenhove-kalergi-quai-2,1359005
Arret Crecy Quai 1,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crecy-quai-1,2551023
Arret Crecy Quai 1,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crecy-quai-1,2551023
Arret Crecy Quai 2,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crecy-quai-2,2550038
Arret Crecy Quai 2,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crecy-quai-2,2550038
Arret Crecy Quai 2,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crecy-quai-2,2550038
Arret Crispinus Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-1,1450028
Arret Crispinus Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-1,1450028
Arret Crispinus Quai 1,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-1,1450028
Arret Crispinus Quai 1,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-1,1450028
Arret Crispinus Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-2,1450027
Arret Crispinus Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-2,1450027
Arret Crispinus Quai 2,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-2,1450027
Arret Crispinus Quai 2,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-crispinus-quai-2,1450027
Arret Cyprien Merjai Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cyprien-merjai-quai-1,1426066
Arret Cyprien Merjai Quai 1,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cyprien-merjai-quai-1,1426066
Arret Cyprien Merjai Quai 2,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cyprien-merjai-quai-2,1426047
Arret Cyprien Merjai Quai 2,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-cyprien-merjai-quai-2,1426047
Arret Demy Schlechter,2,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-demy-schlechter,2521021
Arret Demy Schlechter,2,"BONNEVOIE, Demy Schlechter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-demy-schlechter,2521021
Arret Demy Schlechter,74,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-demy-schlechter,2521021
Arret Demy Schlechter,74,"BONNEVOIE, Huese Vic",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-demy-schlechter,2521021
Arret Deportation Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-1,1415057
Arret Deportation Quai 1,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-1,1415057
Arret Deportation Quai 1,95,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-1,1415057
Arret Deportation Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-2,1415058
Arret Deportation Quai 2,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-2,1415058
Arret Deportation Quai 2,76,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-deportation-quai-2,1415058
Arret Dernier Sol Quai 1,28,"HOWALD, P+R Lux-Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-1,2611023
Arret Dernier Sol Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-1,2611023
Arret Dernier Sol Quai 1,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-1,2611023
Arret Dernier Sol Quai 2,28,"HESPERANGE, Cité um Schlass",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-2,2610074
Arret Dernier Sol Quai 2,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-2,2610074
Arret Dernier Sol Quai 2,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dernier-sol-quai-2,2610074
Arret Dinselpuert,14,"CENTS, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dinselpuert,2630062
Arret Dinselpuert,15,"HAMM, Ierzkaulen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dinselpuert,2630062
Arret Dinselpuert,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dinselpuert,2630062
Arret Dinselpuert,93,"PULVERMUHL, Hammer Dällchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dinselpuert,2630062
Arret Dommeldange Contournement Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-contournement-quai-1,1353050
Arret Dommeldange Contournement Quai 1,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-contournement-quai-1,1353050
Arret Dommeldange Contournement Quai 2,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-contournement-quai-2,1353069
Arret Dommeldange Contournement Quai 2,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-contournement-quai-2,1353069
Arret Dommeldange Gare,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-gare,2552004
Arret Dommeldange Gare,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-gare,2552004
Arret Dommeldange Gare,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-gare,2552004
Arret Dommeldange Gare,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-dommeldange-gare,2552004
Arret Ecole Eich,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-eich,2168118
Arret Ecole Europeenne,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne,1115999
Arret Ecole Europeenne,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne,1115999
Arret Ecole Europeenne,86,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne,1115999
Arret Ecole Europeenne,88,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne,1115999
Arret Ecole Europeenne Fiktiv1,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-fiktiv1,1115998
Arret Ecole Europeenne Fiktiv1,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-fiktiv1,1115998
Arret Ecole Europeenne Fiktiv1,86,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-fiktiv1,1115998
Arret Ecole Europeenne Fiktiv1,88,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-fiktiv1,1115998
Arret Ecole Europeenne Quai 1,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-quai-1,1115901
Arret Ecole Europeenne Quai 2,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-quai-2,1115902
Arret Ecole Europeenne Quai 2,86,"MERL, Marcel Cahen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-quai-2,1115902
Arret Ecole Europeenne Quai 3,88,"LIMPERTSBERG, Henri VII",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-europeenne-quai-3,1115903
Arret Ecole Ste Sophie Quai 1,90,École Ste Sophie,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-ste-sophie-quai-1,1269901
Arret Ecole Ste Sophie Quai 1,90,"LIMPERTSBERG, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ecole-ste-sophie-quai-1,1269901
Arret Eecher Klinick Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-1,1460066
Arret Eecher Klinick Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-1,1460066
Arret Eecher Klinick Quai 1,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-1,1460066
Arret Eecher Klinick Quai 1,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-1,1460066
Arret Eecher Klinick Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-2,1461103
Arret Eecher Klinick Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-2,1461103
Arret Eecher Klinick Quai 2,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-2,1461103
Arret Eecher Klinick Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-2,1461103
Arret Eecher Klinick Quai 2,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-klinick-quai-2,1461103
Arret Eecher Plaz Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 1,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-1,1413901
Arret Eecher Plaz Quai 2,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-2,1413902
Arret Eecher Plaz Quai 3,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,78,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Plaz Quai 3,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-plaz-quai-3,1413903
Arret Eecher Schmelz Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-schmelz-quai-1,2168107
Arret Eecher Schmelz Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eecher-schmelz-quai-2,2168084
Arret Eich Centre Culturel,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Eich Centre Culturel,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Eich Centre Culturel,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Eich Centre Culturel,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Eich Centre Culturel,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Eich Centre Culturel,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-eich-centre-culturel,1922003
Arret Emile Bian Quai 1,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-1,2557012
Arret Emile Bian Quai 1,22,"STRASSEN, Primeurs",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-1,2557012
Arret Emile Bian Quai 1,24,"HOWALD, Peternelchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-1,2557012
Arret Emile Bian Quai 1,20,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-1,2557012
Arret Emile Bian Quai 2,24,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-2,1235013
Arret Emile Bian Quai 2,20,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-2,1235013
Arret Emile Bian Quai 3,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-3,1235008
Arret Emile Bian Quai 3,22,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-bian-quai-3,1235008
Arret Emile Metz Quai 1,10,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-1,1220050
Arret Emile Metz Quai 1,11,"STEINSEL, Mich. Rodange Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-1,1220050
Arret Emile Metz Quai 1,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-1,1220050
Arret Emile Metz Quai 1,81,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-1,1220050
Arret Emile Metz Quai 2,10,"BERTRANGE, Belle Étoile",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-2,1221035
Arret Emile Metz Quai 2,11,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-2,1221035
Arret Emile Metz Quai 2,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-2,1221035
Arret Emile Metz Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-2,1221035
Arret Emile Metz Quai 2,81,"EICH, Eecher Plaz",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-emile-metz-quai-2,1221035
Arret Englebert Neveu Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-englebert-neveu-quai-1,1713089
Arret Englebert Neveu Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-englebert-neveu-quai-2,1713090
Arret Englebert Neveu Quai 2,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-englebert-neveu-quai-2,1713090
Arret Ermesinde Quai 1,8,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-1,1510088
Arret Ermesinde Quai 1,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-1,1510088
Arret Ermesinde Quai 1,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-1,1510088
Arret Ermesinde Quai 1,88,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-1,1510088
Arret Ermesinde Quai 1,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-1,1510088
Arret Ermesinde Quai 2,8,"BERTRANGE, Waassertuerm",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-2,1510065
Arret Ermesinde Quai 2,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-2,1510065
Arret Ermesinde Quai 2,71,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-2,1510065
Arret Ermesinde Quai 2,88,"LIMPERTSBERG, Henri VII",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-ermesinde-quai-2,1510065
